trial,sharpe,cagr,max_dd,n_days
181,0.08713535935731466,0.02340806496121295,-0.4627143353014924,1761
182,0.027388146165614496,0.012725084845140788,-0.43729191257158284,1761
183,-0.02312558962488227,0.004684788295455489,-0.47761969448243546,1761
184,0.04541982573852885,0.016569052649103133,-0.45461610891007753,1761
185,-0.12054347218727596,-0.012188447241716194,-0.483731020144453,1761
186,-0.014253205992074521,0.0059297340655763975,-0.4472909928530062,1761
187,-0.04635463430436903,-1.1104612512635725e-05,-0.47430068815578263,1761
188,-0.020374871727006492,0.004932037626598218,-0.47098625300401786,1761
189,0.015367719953766493,0.011385458393538439,-0.49479061770639277,1761
190,0.0013074658701177544,0.008913377692859825,-0.45885732083478636,1761
191,-0.1336408636902454,-0.014455985475692046,-0.46530500273662556,1761
192,0.11553888063068803,0.028557830006457507,-0.43572171642830804,1761
193,-0.21733776189412654,-0.028877694194403114,-0.5767733587142372,1761
194,-0.09622665091671735,-0.00792567351689022,-0.5104040725454423,1761
195,0.0585362657982794,0.01893790521801364,-0.4598385356937271,1761
196,-0.031015694364523807,0.0028821538183512185,-0.4878869962695175,1761
197,-0.039848135199965905,0.0020762082328642517,-0.522557639462914,1761
198,0.06296951161392567,0.019194256888057204,-0.44492690011490876,1761
199,0.1428590315604114,0.03331733318786001,-0.4316926695656419,1761
