trial,sharpe,cagr,max_dd,n_days
113,0.097465798606808,0.027658001658911635,-0.3114216308911909,1761
114,0.3044279875240925,0.053494358130968145,-0.25068959996757867,1761
115,0.2633099964255099,0.048717152128594954,-0.1937364894632463,1761
116,-0.28410909059693823,-0.034003146731048206,-0.3928035387019705,1761
117,0.20795869736913078,0.042655163305447275,-0.2846529413390002,1761
118,0.1666887711384962,0.03619298932975212,-0.2165040638348339,1761
119,0.6521221829134872,0.11708551860257299,-0.2787646469549392,1761
120,-0.13331203208521705,0.0002144639357033462,-0.3148691250797724,1761
121,0.16014454819807178,0.035697626808828264,-0.2646383226637615,1761
122,-0.5991714341013405,-0.07662931885588509,-0.46729790304424823,1761
123,0.6669156150110562,0.11400458728560947,-0.2077863315684888,1761
124,0.45940959124044634,0.08370400333806893,-0.2166030947201527,1761
125,0.13776858136471742,0.032466972406586914,-0.272778160868242,1761
126,0.4598352788021831,0.08228930224931208,-0.20561901869424737,1761
127,-0.21110233765488584,-0.014514448321717333,-0.22975535209631182,1761
128,0.8405321467008945,0.12137135872259952,-0.34053758374797183,1761
129,-0.06502598065522561,0.004574835988476966,-0.2877201140370246,1761
130,0.14225588154702629,0.03342395256746955,-0.3154050331093683,1761
131,-0.031049055726945007,0.010613524612581582,-0.25888586831078153,1761
132,0.1806315825958641,0.038604130506636025,-0.3745263884161276,1761
133,-0.11332203916639587,0.0015987341240917274,-0.3523971055911078,1761
134,0.3930613029261345,0.06815820849526122,-0.21000170928311068,1761
135,0.17885717387452932,0.03722236988640404,-0.2105988295576866,1761
136,-0.5463805766074501,-0.05050031750483008,-0.3727862502227943,1761
137,-0.05495755818936456,0.008544719023820146,-0.38163538716718914,1761
138,-0.25280255701308174,-0.021452840031912057,-0.37051924963521465,1761
139,-0.002607568621978807,0.01584166351508909,-0.3851675153653489,1761
140,0.5423602983900534,0.07995367840799972,-0.19966724697323102,1761
141,0.08807633660197661,0.026123951228405495,-0.27256096881089087,1761
142,-0.43140356227975307,-0.03814837827643058,-0.3610240116232376,1761
143,0.13202609384682418,0.032000830275487724,-0.13548856005819598,1761
144,0.5328768240479057,0.08804464030750236,-0.2313923622783164,1761
