trial,sharpe,cagr,max_dd,n_days
122,-0.08008707734516209,0.0012322524841299476,-0.4104122751119693,1761
123,0.015538756378120945,0.01505074870334333,-0.35569261180379963,1761
124,-0.15983171171680033,-0.009865755916341423,-0.41398060355636457,1761
125,-0.04709648604698619,0.005470503166304264,-0.403336821720793,1761
126,-0.05553245066127674,0.004260720526503059,-0.41659328353139913,1761
127,-0.1461839015432392,-0.008378038064685511,-0.4192558089615044,1761
128,0.07341935782331692,0.02354378344251007,-0.30671441094893137,1761
129,-0.027050989780209454,0.008811781653471407,-0.4000369013010583,1761
130,0.02299935718236332,0.016093721816281326,-0.36181880562766,1761
131,-0.14710634349831256,-0.00825437006201779,-0.41376358480641906,1761
132,-0.012911080786524148,0.010988541390119178,-0.39498857187015923,1761
133,-0.13387484755247156,-0.006540425027953267,-0.4208036423554703,1761
134,-0.07171870693236872,0.0019741681782152742,-0.39191801428119744,1761
135,-0.005456838424301724,0.011899315795913745,-0.43962796947329896,1761
136,-0.1363210926265554,-0.00665299941528219,-0.40054351033930224,1761
137,-0.12028592355014761,-0.004147692739497111,-0.3592018669377173,1761
138,-0.037678450869028594,0.007331994054493141,-0.39972244921174027,1761
139,-0.1860621233231221,-0.01468577030038698,-0.4692134242863163,1761
140,-0.07733077966721295,0.0020272783928827476,-0.35811062442527675,1761
141,-0.04428895019220905,0.006568196514252778,-0.36029002911398567,1761
142,-0.021744448379595112,0.00977170893117707,-0.30708562989968735,1761
143,-0.05845897851854213,0.004191738649757637,-0.3802901126502528,1761
144,-0.15781092687300877,-0.010695939165430435,-0.4162588992417907,1761
145,-0.11216635967505671,-0.002901510391583706,-0.3666262323536351,1761
146,-0.14123117598503565,-0.007664747768647007,-0.4165495009928406,1761
147,0.011700836234007136,0.014337136129010997,-0.36926752519406447,1761
148,-0.12343812821319425,-0.005850748432195352,-0.44419014757575337,1761
149,0.09935435478962376,0.027352306646505786,-0.3560423861147677,1761
150,-0.16715248852523348,-0.012068701840554641,-0.45806446931747813,1761
151,-0.05955527077015891,0.004187834230427345,-0.38459694792332255,1761
152,-0.0052821451926205855,0.011945380748648926,-0.38761187782881634,1761
153,-0.17428913871969728,-0.012233113483501978,-0.4599747495436328,1761
154,-0.2282845483098362,-0.01930050537936656,-0.448807376263199,1761
155,-0.051676657356740985,0.005366278826730131,-0.3933252531858451,1761
156,-0.060925836265794044,0.0036775978838266,-0.3858064442178025,1761
157,-0.08958779553199593,-0.0003927038858997367,-0.41793292530046333,1761
158,-0.23920846131615628,-0.0213191197651994,-0.4798854468927133,1761
159,-0.17040545521833717,-0.011776097046877876,-0.42880369430521004,1761
160,-0.3288217311609283,-0.03463076499482631,-0.46591141208366216,1761
161,-0.2133870861843071,-0.017584706710556897,-0.4044021760184716,1761
162,-0.1108459768195756,-0.003219755138219038,-0.42086628932066916,1761
163,-0.057913398484225276,0.00388121691243537,-0.41641359422187585,1761
164,-0.06607339393184818,0.0032699805443119345,-0.4030323525445151,1761
165,-0.030445880234426344,0.008165888444221503,-0.3897258624251043,1761
166,-0.1625903883240686,-0.010475045509561798,-0.4255743488638083,1761
167,-0.11439758826393087,-0.003383893882962119,-0.4191937977060245,1761
168,-0.05312253283386845,0.0049048248098342295,-0.42184557657836175,1761
169,-0.1733788153688948,-0.011960047007534613,-0.4430798934433454,1761
170,-0.1877471733645672,-0.014459995721325947,-0.39270832455276006,1761
171,0.0991051610343219,0.027275873616508406,-0.3424991759982142,1761
172,-0.09438699147421889,-0.0011115996818740204,-0.3958002305481916,1761
173,-0.15703709895820978,-0.010044610299413836,-0.4189979728473344,1761
174,-0.07701941823002553,0.002108304174355924,-0.36873479380171836,1761
175,-0.18287613990601506,-0.013591474838520967,-0.4502164927755544,1761
176,-0.10826909961598816,-0.0028098451693746584,-0.39894506032996113,1761
177,-0.10202683579814423,-0.001953877072902399,-0.442620464768245,1761
178,-0.09521973536499023,-0.0005581274686012883,-0.4391773378064622,1761
179,-0.08532607786951024,0.00037645708201616834,-0.4375041430244363,1761
180,-0.07455179043010082,0.0020191744609370232,-0.40862571015849825,1761
181,0.03478008290785688,0.017701215152972072,-0.37651240733462743,1761
182,-0.20421447667291345,-0.0165785775002103,-0.41727177169458085,1761
183,-0.21722716131353306,-0.019535634722120054,-0.42136408772498224,1761
184,-0.14615628330044653,-0.008140049659712378,-0.3820457687922958,1761
185,-0.09331791300158057,-0.0007966569224879816,-0.42528570183942505,1761
186,-0.10794285776472047,-0.0025015648229764764,-0.3865079234923824,1761
187,-0.10507467548054682,-0.002157946207906547,-0.41122560779798834,1761
188,-0.08339449126437459,0.0006217285008682794,-0.38423639656916886,1761
189,-0.19491892205585376,-0.015257873707871128,-0.447767644687446,1761
190,-0.2072707280613227,-0.017197743072969174,-0.43786979652178304,1761
191,-0.13066049023325607,-0.006126072533006233,-0.3721254740166492,1761
192,-0.11535266438321785,-0.0037181610409844357,-0.4040743374668154,1761
193,-0.13027258327823749,-0.0058765203515326325,-0.4045075804654943,1761
194,-0.17591572524182986,-0.012887558452626013,-0.4313552449933532,1761
195,-0.26938882764653455,-0.024928497130985106,-0.44728073743628816,1761
196,-0.24015456348950495,-0.02098611829129937,-0.42875248921696096,1761
197,-0.060628511241547535,0.0038715686039387798,-0.425182969896864,1761
198,-0.16441707560007252,-0.010664234520813887,-0.4248188326619726,1761
199,-0.12948760552273214,-0.006057899916405041,-0.4212262859308963,1761
